-0.0130492907548769,-0.0530548106091034,0.426842
-0.00719476537743844,-0.0392445053045517,0.426842
-0.0013083795,-0.02523025,0.426842
-0.0010245435,-0.0246895,0.426842
-0.000657925,-0.0238075,0.426842
-0.000239815,-0.0225904,0.426842
0.00023275,-0.0210495,0.426842
0.00073096,-0.0191971,0.426842
0.001243235,-0.01704915,0.426842
0.001762855,-0.0146247,0.426842
0.002274765,-0.0119446,0.426842
0.002767635,-0.009032315,0.426842
0.0032404805,-0.00591386,0.426842
0.0036812915,-0.002616495,0.426842
0.004079537,0.000830895,0.426842
0.004437809,0.00439736,0.426842
0.004751634,0.00805131,0.426842
0.00501154,0.0117607,0.426842
0.00522519,0.01549205,0.426842
0.00538485,0.01921255,0.426842
0.005474725,0.02288995,0.426842
0.005494705,0.02649165,0.426842
0.00544896,0.02998535,0.426842
0.005338885,0.0333401,0.426842
0.005179455,0.0365252,0.426842
0.00498391,0.03951185,0.426842
0.00475971,0.04227315,0.426842
0.0045112,0.0447845,0.426842
0.004249055,0.04702305,0.426842
0.003979055,0.04896885,0.426842
0.003701635,0.05060465,0.426842
0.00342997,0.0519154,0.426842
0.003205145,0.0528873,0.426842
0.003056975,0.0535101,0.426842
0.00299456,0.05377795,0.426842
0.00299228,0.0537879,0.426842
0.00382545821581991,0.0687647425931731,0.426842
0.00465863643163983,0.0837415851863461,0.426842
