-0.0150073332775694,-0.0573608274740749,0.354211
-0.0087456166387847,-0.0437303137370375,0.354211
-0.00243896,-0.02985915,0.354211
-0.002083496,-0.0292282,0.354211
-0.001617896,-0.0281957,0.354211
-0.001079475,-0.0267678,0.354211
-0.000465105,-0.02495805,0.354211
0.00019063,-0.0227799,0.354211
0.000873435,-0.020252,0.354211
0.001574685,-0.0173966,0.354211
0.002275795,-0.0142379,0.354211
0.0029625,-0.01080335,0.354211
0.003632735,-0.007123725,0.354211
0.004271301,-0.003230895,0.354211
0.004864692,0.0008412465,0.354211
0.0054148995,0.00505593,0.354211
0.00591547,0.00937589,0.354211
0.00635411,0.01376345,0.354211
0.006738725,0.01817865,0.354211
0.007058925,0.02258295,0.354211
0.007294895,0.0269386,0.354211
0.0074454,0.03120695,0.354211
0.007514125,0.0353496,0.354211
0.00750177,0.0393298,0.354211
0.00742492,0.0431107,0.354211
0.00729827,0.04665765,0.354211
0.007129735,0.0499385,0.354211
0.006923575,0.0529239,0.354211
0.006691665,0.05558645,0.354211
0.006440125,0.0579023,0.354211
0.006168885,0.05985095,0.354211
0.005893025,0.0614142,0.354211
0.00566075,0.06257405,0.354211
0.00550705,0.0633175,0.354211
0.0054425,0.06363725,0.354211
0.00544015,0.0636491,0.354211
0.00671755705400588,0.0785946087306647,0.354211
0.00799496410801176,0.0935401174613295,0.354211
