-0.0183353960177525,-0.0632936944776455,0.281579
-0.0114850630088762,-0.0499492972388228,0.281579
-0.00456707,-0.03631365,0.281579
-0.004099615,-0.0355625,0.281579
-0.00347635,-0.03432705,0.281579
-0.00274315,-0.03261305,0.281579
-0.001896915,-0.03043685,0.281579
-0.000980575,-0.02781335,0.281579
-1.25699999999999e-05,-0.0247644,0.281579
0.0009954,-0.0213167,0.281579
0.002019335,-0.0174988,0.281579
0.003040395,-0.01334345,0.281579
0.004054405,-0.008888085,0.281579
0.0050410885,-0.004170845,0.281579
0.0059822285,0.00076765975,0.281579
0.00687822,0.00588244,0.281579
0.007719315,0.01112835,0.281579
0.00848832,0.0164601,0.281579
0.009192865,0.0218284,0.281579
0.00981829,0.0271868,0.281579
0.0103383,0.0324904,0.281579
0.010749245,0.03769195,0.281579
0.011053835,0.04274455,0.281579
0.011250715,0.04760305,0.281579
0.011358265,0.05222185,0.281579
0.011392595,0.0565576,0.281579
0.011361635,0.0605709,0.281579
0.011269015,0.0642256,0.281579
0.01112775,0.06748765,0.281579
0.0109441,0.0703276,0.281579
0.01071685,0.07272045,0.281579
0.0104634,0.074643,0.281579
0.0102417,0.07607105,0.281579
0.0100937,0.07698665,0.281579
0.01003195,0.0773803,0.281579
0.0100297,0.0773949,0.281579
0.0119574485961421,0.0922705104194104,0.281579
0.0138851971922843,0.107146120838821,0.281579
