-0.0101104659126375,-0.0445477324626948,0.681053
-0.00503135490631877,-0.0304338162313474,0.681053
6.08775e-05,-0.0161883,0.681053
0.0002232265,-0.0158323,0.681053
0.00042639,-0.0152549,0.681053
0.0006505725,-0.0144614,0.681053
0.000898065,-0.0134588,0.681053
0.001150883,-0.0122559,0.681053
0.0014021775,-0.01086345,0.681053
0.001648338,-0.009293825,0.681053
0.001880457,-0.007560945,0.681053
0.0020921355,-0.00568018,0.681053
0.002283663,-0.003668235,0.681053
0.0024483326,-0.001542955,0.681053
0.00258042815,0.00067678,0.681053
0.0026827145,0.002971275,0.681053
0.002753447,0.005320165,0.681053
0.002787709,0.007702605,0.681053
0.0027915965,0.0100974,0.681053
0.002761332,0.0124834,0.681053
0.002687951,0.0148394,0.681053
0.0025725475,0.0171444,0.681053
0.00241894,0.0193779,0.681053
0.0022291215,0.0215203,0.681053
0.002013764,0.0235524,0.681053
0.0017823615,0.0254562,0.681053
0.001540649,0.0272149,0.681053
0.001292274,0.0288127,0.681053
0.0010448925,0.0302356,0.681053
0.000802899,0.0314708,0.681053
0.0005671915,0.0325075,0.681053
0.000346737,0.0333364,0.681053
0.000168307,0.0339502,0.681053
5.13443e-05,0.0343434,0.681053
1.87981e-06,0.0345126,0.681053
6.84393e-08,0.0345189,0.681053
9.81792250844605e-08,0.0495188999999705,0.681053
1.27919150168921e-07,0.064518899999941,0.681053
