-0.029908023031171,-0.0765758082225107,0.172632
-0.0214907615155855,-0.0641601041112554,0.172632
-0.0129253,-0.05133805,0.172632
-0.0121224,-0.0503415,0.172632
-0.01101087,-0.04867695,0.172632
-0.00965761,-0.04634455,0.172632
-0.00806097,-0.04336845,0.172632
-0.006285229,-0.0397623,0.172632
-0.00436074,-0.03555435,0.172632
-0.00230889,-0.0307809,0.172632
-0.00016923,-0.02547875,0.172632
0.00202549,-0.0196916,0.172632
0.00426267,-0.0134724,0.172632
0.00650662,-0.00687248,0.172632
0.008723846,5.316e-05,0.172632
0.010907275,0.007239815,0.172632
0.013034795,0.0146244,0.172632
0.015073935,0.02214475,0.172632
0.01702691,0.02972905,0.172632
0.0188645,0.03731295,0.172632
0.02054115,0.0448366,0.172632
0.02204335,0.0522329,0.172632
0.02336665,0.059434,0.172632
0.0245013,0.06637525,0.172632
0.02546575,0.072988,0.172632
0.02627535,0.0792073,0.172632
0.02693465,0.084975,0.172632
0.02744255,0.0902386,0.172632
0.0278118,0.0949471,0.172632
0.02804605,0.0990568,0.172632
0.0281394,0.102532,0.172632
0.02811265,0.1053375,0.172632
0.02804475,0.1074265,0.172632
0.0279928,0.108767,0.172632
0.0279732,0.109343,0.172632
0.0279725,0.109364,0.172632
0.0316894578217129,0.123896178933374,0.172632
0.0354064156434258,0.138428357866749,0.172632
