-0.016435033082121,-0.0600805376663225,0.317895
-0.00990778154106051,-0.0465751688331612,0.317895
-0.003325905,-0.03280605,0.317895
-0.00292117,-0.03211935,0.317895
-0.002386602,-0.0309931,0.317895
-0.0017634,-0.0294334,0.317895
-0.001048405,-0.027455,0.317895
-0.000279975,-0.0250722,0.317895
0.000525765,-0.0223051,0.317895
0.001358845,-0.0191779,0.317895
0.002198285,-0.01571705,0.317895
0.00302782,-0.0119522,0.317895
0.003844485,-0.00791739,0.317895
0.004630887,-0.003647265,0.317895
0.0053714495,0.0008211565,0.317895
0.0060675315,0.00544738,0.317895
0.00671129,0.010190495,0.317895
0.007288315,0.01500935,0.317895
0.007806425,0.0198598,0.317895
0.00825352,0.02469955,0.317895
0.008606855,0.02948765,0.317895
0.008864215,0.03418155,0.317895
0.009028945,0.0387389,0.317895
0.00910086,0.04311915,0.317895
0.009097615,0.0472815,0.317895
0.009034485,0.0511874,0.317895
0.008919555,0.0548014,0.317895
0.008756875,0.05809115,0.317895
0.00855891,0.06102615,0.317895
0.008331895,0.06358005,0.317895
0.008075305,0.0657303,0.317895
0.00780534,0.06745645,0.317895
0.00757467,0.0687378,0.317895
0.007421515,0.0695593,0.317895
0.007357355,0.06991245,0.317895
0.00735502,0.0699256,0.317895
0.00892411661015204,0.0848433054478231,0.317895
0.0104932132203041,0.0997610108956461,0.317895
